x,y
5.190460086884238,10.2909605976267
7.084702313753336,15.59098995626352
-1.6087153176029925,-1.549922502425933
2.693405759721124,5.909239098992174
1.1249977769025865,-0.8820711349722519
2.458861855433977,5.73760419576169
-0.757902101125296,-1.8248997844855963
4.011894770888574,10.161061278231832
3.1393243628202563,5.640662798636206
1.1149633300016608,5.130739033325918
0.06736131025280012,-0.5136630334811116
2.6915133035431116,4.332741031087075
0.06882247732593016,3.2378151033366427
1.2519755808929853,0.9910656591273894
1.1249898618583236,-2.6781390595286227
-0.8480900732747678,-0.2376775771247328
-0.48312759689733276,-4.132638008815423
-2.6409138627210145,-6.454174280682053
2.5771177018556917,3.5697564914457995
2.301560688832536,4.678460287678729
4.027932352519571,12.214594076533183
3.6050360325438873,9.571225820175256
3.1381084982176763,8.917523496398307
4.196918796673743,7.9011819450134375
1.2256196647019235,1.145727000016587
-1.6275327396626516,-0.6607929777479384
4.647004456957846,12.02412504868781
4.996441007585608,13.038954642031774
-0.5832756617708124,-1.8540570367316669
2.9834614404509243,6.957825488370178
0.21524609510470283,1.5923877152696708
1.2827679602692892,1.0566612398019153
2.5821944409847077,6.71138278989687
-0.9463537858992748,-2.5206664797585976
0.8375162221976664,5.005427504041775
-4.071502457788067,-8.256701069409239
-2.7675313485680517,-5.991491242276777
-0.03629354790727923,1.201590168949267
4.426959624052088,10.830261630271103
3.1165152738730475,2.620329899771306
5.480578956036366,11.571982469687542
2.647232756365341,8.045842633149647
7.163609247299169,14.878824111584157
0.8005505861602076,1.5502298421523824
4.785742949850892,7.812274712701253
-0.09986798935451802,1.3221398055613292
-2.7159179109391722,-7.315790317533346
2.1123300410027306,5.951957245141608
8.02925070955052,19.3891748900342
0.5513185497969824,0.10518703707191468
-0.3953453241518339,-0.058279449670837535
0.559683254755691,0.6125592827813238
-0.5916665486957926,-2.45561016783678
3.6655023161220948,7.381581972106956
0.40299113122534314,2.7436610346185866
-0.7178494813765095,-2.67180703707308
2.160462213769685,2.4086337620404086
6.327225241267238,14.038465462920094
5.970242682910485,14.225965237090065
-1.0946358542609729,-5.220493259702799
0.7939217914647385,2.1675758241366383
-3.0537640554569982,-2.513236624649952
0.8315181166007395,-0.5020047778244612
0.90211748363986,0.3428842291579144
-1.2323767077256278,-4.31731669160348
2.811086978826112,6.2128970528206855
0.014648619581065447,1.3716966227541683
1.6580038264989405,2.875655781944315
2.542914087856605,5.354883791963458
-0.5867928245650114,-2.593071352337944
7.085891407422767,11.387986854202909
6.056844386500693,18.9114456362282
1.5212135221768925,3.9257665345657125
0.2529604533301204,1.1917779821956893
-2.0233269169625836,-1.6152688017198975
1.6691057997984173,6.5790613170402725
-0.6003970462674391,-1.9663508712982045
-6.43650194619739,-10.973286397728064
2.6323708825897443,4.908423242835395
-2.2512296818827986,-1.463209122794158
-2.5557364566503407,-6.177477199492719
2.231664524719153,3.061285059984048
7.03739808182662,15.770918624471127
-0.637912203056989,-4.3156508085825065
-0.8917733818543097,-0.5197573011891852
-0.09335491127875661,0.4092685816238706
0.9262871980537862,2.974901940048653
4.087210280408916,4.118656360145868
-2.572819358535883,-2.644220556129656
-0.5862350996786452,-4.117549618811973
0.9165476027520181,-2.674678914011798
2.6848967533167354,5.404993006231168
3.232117715676911,9.042449571191677
-1.9129756415535786,-3.7262147319784753
-5.5012480812795745,-14.195331867796215
-3.0167577473129352,-7.093757453073559
-0.6647488001171942,0.040785960540204114
-4.577127189381425,-11.995200473266364
9.0455798384389,17.080654394167247
-3.669629578913333,-5.43951784393109
